uniprot	cluster	region_1	region_2	mean_pae_1_1	mean_pae_1_2	mean_pae_2_2
P12931	209	249-269,151-248	84-145,524-536	21.19	29.762	20.853
P12931	015	249-269,151-248	84-145,524-536	19.773	28.927	19.415
P12931	140	249-269,151-248	84-145,524-536	20.117	28.37	17.858
P12931	278	249-269,151-248	84-145,524-536	19.644	29.644	18.671
P12931	094	249-269,151-248	84-145,524-536	20.418	30.084	19.848
P12931	125	249-269,151-248	84-145,524-536	19.725	29.708	18.992
P12931	005	249-269,151-248	84-145,524-536	19.571	29.555	18.666
P12931	135	249-269,151-248	84-145,524-536	18.345	28.037	18.694
P12931	034	249-269,151-248	84-145,524-536	11.839	20.238	17.35
P12931	096	249-269,151-248	84-145,524-536	13.331	26.535	18.217
P12931	002	249-269,151-248	84-145,524-536	17.374	27.936	17.467
P12931	035	249-269,151-248	84-145,524-536	15.388	29.651	18.255
P12931	119	249-269,151-248	84-145,524-536	21.886	30.346	18.229
P12931	058	249-269,151-248	84-145,524-536	20.286	29.619	18.064
P12931	160	249-269,151-248	84-145,524-536	19.075	28.777	20.061
P12931	144	249-269,151-248	84-145,524-536	19.37	28.381	18.259
P12931	231	249-269,151-248	84-145,524-536	21.522	30.29	20.499
P12931	283	249-269,151-248	84-145,524-536	19.473	29.568	20.821
P12931	104	249-269,151-248	84-145,524-536	18.712	25.325	17.768
P12931	064	249-269,151-248	84-145,524-536	20.495	29.598	18.467
P12931	132	249-269,151-248	84-145,524-536	18.287	27.89	18.335
P12931	208	249-269,151-248	84-145,524-536	18.113	29.743	20.594
P12931	071	249-269,151-248	84-145,524-536	19.039	29.332	17.685
P12931	269	249-269,151-248	84-145,524-536	18.742	30.26	21.081
P12931	263	249-269,151-248	84-145,524-536	22.85	29.385	21.769
P12931	157	249-269,151-248	84-145,524-536	16.645	28.226	20.715
P12931	123	249-269,151-248	84-145,524-536	20.973	29.558	18.054
P12931	229	249-269,151-248	84-145,524-536	19.302	29.361	20.533
P12931	054	249-269,151-248	84-145,524-536	12.753	22.454	16.905
P12931	181	249-269,151-248	84-145,524-536	21.0	29.274	21.22
P12931	154	249-269,151-248	84-145,524-536	16.459	26.203	18.391
P12931	249	249-269,151-248	84-145,524-536	21.283	29.911	20.86
P12931	240	249-269,151-248	84-145,524-536	19.58	30.092	20.672
P12931	110	249-269,151-248	84-145,524-536	19.878	29.117	18.175
P12931	171	249-269,151-248	84-145,524-536	19.714	29.127	18.486
P12931	224	249-269,151-248	84-145,524-536	18.305	29.859	21.533
P12931	196	249-269,151-248	84-145,524-536	18.442	28.832	20.603
P12931	199	249-269,151-248	84-145,524-536	19.872	29.186	20.886
P12931	045	249-269,151-248	84-145,524-536	19.596	28.917	18.103
P12931	258	249-269,151-248	84-145,524-536	19.526	29.339	20.428
P12931	173	249-269,151-248	84-145,524-536	18.339	28.748	18.373
P12931	027	249-269,151-248	84-145,524-536	18.55	28.354	17.604
P12931	238	249-269,151-248	84-145,524-536	19.336	29.861	20.762
P12931	041	249-269,151-248	84-145,524-536	21.101	29.117	16.984
P12931	109	249-269,151-248	84-145,524-536	19.15	28.962	18.546
P12931	244	249-269,151-248	84-145,524-536	18.449	29.342	20.11
P12931	214	249-269,151-248	84-145,524-536	19.953	29.552	20.899
P12931	055	249-269,151-248	84-145,524-536	18.929	28.974	18.824
P12931	271	249-269,151-248	84-145,524-536	18.976	29.162	21.924
P12931	057	249-269,151-248	84-145,524-536	19.276	29.189	18.001
P12931	189	249-269,151-248	84-145,524-536	20.387	28.962	21.06
P12931	205	249-269,151-248	84-145,524-536	17.269	25.769	19.59
P22681	026	353-380	381-435	12.943	22.066	4.768
P22681	035	353-380	381-435	11.965	20.58	12.346
P22681	061	353-380	381-435	11.395	20.219	10.021
P22681	U100-002	353-380	381-435	12.829	20.011	10.306
P22681	008	353-380	381-435	12.34	20.525	9.682
P22681	024	353-380	381-435	11.253	18.403	9.848
P22681	006	353-380	381-435	12.835	21.922	10.978
P22681	038	353-380	381-435	11.407	17.337	8.079
P22681	084	353-380	381-435	12.482	19.928	9.914
P22681	085	353-380	381-435	11.2	19.454	9.649
P22681	069	353-380	381-435	12.025	15.331	10.446
P22681	039	353-380	381-435	12.909	21.151	10.608
P22681	027	353-380	381-435	12.219	20.867	11.638
P22681	016	353-380	381-435	12.103	17.962	9.36
P22681	078	353-380	381-435	12.866	23.548	13.55
P22681	046	353-380	381-435	11.557	19.182	12.374
P22681	041	353-380	381-435	10.474	19.25	11.405
P22681	074	353-380	381-435	11.838	19.112	9.512
P22681	075	353-380	381-435	12.57	21.91	11.315
P22681	U100-009	353-380	381-435	11.791	18.052	9.314
P22681	068	353-380	381-435	14.73	24.06	10.618
P22681	019	353-380	381-435	12.055	18.731	9.751
P22681	U10-000	353-380	381-435	10.425	17.373	11.558
P22681	021	353-380	381-435	11.819	20.672	10.286
P22681	022	353-380	381-435	12.543	20.328	6.821
P22681	062	353-380	381-435	11.848	21.441	13.488
P22681	067	353-380	381-435	10.712	17.965	10.959
P22681	058	353-380	381-435	10.073	15.75	8.948
P22681	U100-001	353-380	381-435	12.449	20.062	6.302
P22681	U100-004	353-380	381-435	11.379	17.706	4.75
P22681	029	353-380	381-435	12.748	19.523	9.063
P22681	U10-007	353-380	381-435	12.044	19.699	8.97
P22681	U10-004	353-380	381-435	12.165	19.62	8.232
P22681	014	353-380	381-435	12.255	21.129	12.481
P22681	025	353-380	381-435	9.922	15.343	10.438
P22681	031	353-380	381-435	11.097	17.895	9.275
P22681	U10-003	353-380	381-435	11.819	18.444	6.142
P22681	081	353-380	381-435	10.301	18.431	14.555
P22681	037	353-380	381-435	11.77	19.507	11.973
P22681	U100-006	353-380	381-435	12.626	19.787	6.562
P22681	U10-005	353-380	381-435	13.008	23.459	7.088
P22681	030	353-380	381-435	10.296	19.539	11.534
P22681	040	353-380	381-435	15.17	22.93	11.136
P22681	000	353-380	381-435	9.391	15.309	5.39
P22681	002	353-380	381-435	12.306	20.818	10.354
P22681	082	353-380	381-435	13.386	23.37	6.19
P22681	003	353-380	381-435	12.511	19.29	9.275
P22681	010	353-380	381-435	10.713	17.528	10.766
P22681	007	353-380	381-435	12.482	21.385	10.33
P22681	012	353-380	381-435	12.64	20.058	11.824
P22681	U100-008	353-380	381-435	11.812	19.021	4.157
P22681	004	353-380	381-435	10.676	20.341	10.75
P22681	U10-002	353-380	381-435	14.338	20.361	9.766
P22681	013	353-380	381-435	14.523	20.775	10.97
P22681	059	353-380	381-435	12.528	21.303	12.443
P22681	066	353-380	381-435	10.659	19.496	14.157
P22681	023	353-380	381-435	10.944	18.818	13.008
P22681	U100-005	353-380	381-435	12.494	19.35	5.997
P22681	063	353-380	381-435	13.832	23.223	7.308
P22681	047	353-380	381-435	11.944	20.96	11.254
P22681	045	353-380	381-435	12.099	19.983	10.794
P22681	054	353-380	381-435	11.054	19.625	13.516
P22681	048	353-380	381-435	11.101	19.631	11.418
P22681	018	353-380	381-435	13.576	23.605	10.693
P22681	060	353-380	381-435	11.324	20.657	9.909
P22681	U10-001	353-380	381-435	11.892	20.31	4.97
P22681	072	353-380	381-435	11.902	21.2	11.037
P22681	033	353-380	381-435	12.616	20.04	11.892
P22681	049	353-380	381-435	13.167	21.605	10.713
P22681	U100-000	353-380	381-435	12.105	18.919	10.126
P22681	036	353-380	381-435	11.925	21.476	9.881
P22681	050	353-380	381-435	12.238	20.686	10.59
P22681	U10-006	353-380	381-435	10.892	17.459	8.702
P22681	U10-008	353-380	381-435	15.218	23.879	8.76
P22681	028	353-380	381-435	10.897	18.387	15.99
P22681	U100-003	353-380	381-435	10.347	16.361	4.887
P22681	U10-009	353-380	381-435	12.141	20.855	9.722
P22681	064	353-380	381-435	10.211	19.542	13.533
P22681	044	353-380	381-435	15.147	22.322	9.958
P22681	079	353-380	381-435	10.198	17.224	10.995
P22681	001	353-380	381-435	11.985	17.12	7.298
P22681	042	353-380	381-435	10.061	20.533	14.542
P22681	071	353-380	381-435	12.615	21.496	5.768
P22681	032	353-380	381-435	12.793	19.787	11.019
P22681	U100-007	353-380	381-435	12.347	19.086	6.701
P22681	043	353-380	381-435	10.045	19.444	10.057
P22681	020	353-380	381-435	12.115	20.192	10.287
P22681	070	353-380	381-435	10.859	18.89	12.272
P22681	052	353-380	381-435	10.312	20.923	14.294
P22681	080	353-380	381-435	15.421	22.246	9.088
P22681	009	353-380	381-435	14.8	21.976	10.597
P22681	034	353-380	381-435	11.668	18.98	10.794
P22681	011	353-380	381-435	11.179	20.093	10.332
P22681	077	353-380	381-435	14.35	21.035	11.665
P22681	051	353-380	381-435	11.134	19.72	8.717
P22681	055	353-380	381-435	10.294	16.396	9.749
P22681	017	353-380	381-435	10.271	18.188	7.745
P22681	005	353-380	381-435	14.893	20.117	8.431
P22681	083	353-380	381-435	11.124	20.098	10.372
P22681	056	353-380	381-435	11.319	18.905	11.621
P22681	076	353-380	381-435	12.571	20.729	8.883
P22681	065	353-380	381-435	13.0	21.152	4.756
P22681	053	353-380	381-435	14.31	24.442	10.954
P22681	057	353-380	381-435	7.129	14.352	13.37
P22681	073	353-380	381-435	12.852	22.955	9.495
P22681	015	353-380	381-435	12.77	20.813	10.127
P21333	258	2142-2235	2236-2325	10.267	22.088	10.314
P21333	100	2142-2235	2236-2325	7.81	20.219	2.61
P21333	042	2142-2235	2236-2325	5.958	16.439	2.373
P21333	U10-001	2142-2235	2236-2325	4.867	14.017	2.124
P21333	137	2142-2235	2236-2325	8.209	22.775	3.433
P21333	017	2142-2235	2236-2325	6.168	19.249	3.869
P21333	U100-003	2142-2235	2236-2325	6.563	22.013	2.093
P21333	U10-003	2142-2235	2236-2325	5.701	19.243	2.052
P21333	124	2142-2235	2236-2325	7.999	19.37	2.627
P21333	245	2142-2235	2236-2325	11.818	23.31	11.211
P21333	207	2142-2235	2236-2325	6.415	21.897	2.799
P21333	049	2142-2235	2236-2325	6.418	21.214	2.908
P21333	018	2142-2235	2236-2325	8.571	20.161	2.391
P21333	080	2142-2235	2236-2325	8.434	22.456	3.594
P21333	004	2142-2235	2236-2325	6.726	21.464	2.372
P21333	009	2142-2235	2236-2325	8.196	22.674	19.532
P21333	128	2142-2235	2236-2325	7.428	23.621	3.836
P21333	140	2142-2235	2236-2325	7.609	20.602	3.367
P21333	286	2142-2235	2236-2325	7.757	22.631	11.145
P21333	193	2142-2235	2236-2325	13.0	23.831	5.44
P21333	239	2142-2235	2236-2325	6.985	23.158	4.255
P21333	034	2142-2235	2236-2325	6.944	17.854	3.401
P21333	096	2142-2235	2236-2325	9.403	22.441	10.798
P21333	238	2142-2235	2236-2325	6.359	21.816	2.549
P21333	032	2142-2235	2236-2325	7.605	22.576	4.877
P21333	201	2142-2235	2236-2325	5.879	19.466	2.846
P21333	054	2142-2235	2236-2325	8.804	24.988	3.846
P21333	232	2142-2235	2236-2325	5.943	21.563	3.836
P21333	079	2142-2235	2236-2325	7.874	21.482	3.778
P21333	105	2142-2235	2236-2325	8.322	23.911	5.657
P21333	117	2142-2235	2236-2325	8.208	22.072	3.268
P21333	288	2142-2235	2236-2325	7.68	23.981	4.256
P21333	063	2142-2235	2236-2325	9.106	20.326	3.044
P21333	246	2142-2235	2236-2325	8.442	24.318	4.823
P21333	006	2142-2235	2236-2325	8.111	20.93	10.215
P21333	136	2142-2235	2236-2325	7.483	19.305	3.319
P21333	035	2142-2235	2236-2325	5.43	21.518	4.319
P21333	150	2142-2235	2236-2325	7.709	22.911	4.334
P21333	027	2142-2235	2236-2325	9.689	21.343	3.313
P21333	251	2142-2235	2236-2325	7.563	24.418	4.336
P21333	110	2142-2235	2236-2325	10.261	17.608	2.352
P21333	102	2142-2235	2236-2325	7.555	23.803	3.091
P21333	062	2142-2235	2236-2325	5.966	21.551	3.545
P21333	225	2142-2235	2236-2325	9.099	24.038	3.775
P21333	005	2142-2235	2236-2325	9.171	21.682	12.178
P21333	076	2142-2235	2236-2325	10.025	23.535	3.66
P21333	015	2142-2235	2236-2325	6.858	17.287	2.358
P21333	235	2142-2235	2236-2325	8.907	22.461	12.103
P21333	261	2142-2235	2236-2325	8.563	23.858	4.447
P21333	103	2142-2235	2236-2325	6.165	19.226	3.73
P21333	001	2142-2235	2236-2325	10.142	18.746	16.816
P21333	158	2142-2235	2236-2325	6.153	20.908	2.791
P21333	155	2142-2235	2236-2325	5.902	19.347	2.449
P21333	279	2142-2235	2236-2325	9.026	23.885	8.948
P21333	048	2142-2235	2236-2325	9.329	22.568	4.808
P21333	236	2142-2235	2236-2325	6.043	20.922	2.528
P21333	083	2142-2235	2236-2325	5.637	23.012	4.011
P21333	071	2142-2235	2236-2325	8.064	21.141	11.523
P21333	077	2142-2235	2236-2325	11.96	20.639	10.129
P21333	266	2142-2235	2236-2325	11.101	24.117	12.67
P21333	243	2142-2235	2236-2325	6.962	21.043	3.76
P21333	282	2142-2235	2236-2325	7.207	21.98	3.926
P21333	068	2142-2235	2236-2325	8.67	20.769	4.714
P21333	U10-000	2142-2235	2236-2325	5.774	18.037	2.505
P21333	274	2142-2235	2236-2325	7.033	23.724	8.494
P21333	256	2142-2235	2236-2325	7.127	22.464	5.494
P21333	242	2142-2235	2236-2325	6.856	23.601	7.71
P21333	029	2142-2235	2236-2325	8.275	21.34	13.143
P21333	081	2142-2235	2236-2325	7.525	24.095	11.84
P21333	287	2142-2235	2236-2325	9.068	23.041	3.539
P21333	170	2142-2235	2236-2325	8.085	23.593	4.361
P21333	181	2142-2235	2236-2325	7.243	24.117	3.785
P21333	013	2142-2235	2236-2325	6.507	22.071	4.05
P21333	146	2142-2235	2236-2325	7.577	25.041	4.616
P21333	066	2142-2235	2236-2325	7.974	21.455	11.16
P21333	052	2142-2235	2236-2325	7.954	19.9	2.653
P21333	085	2142-2235	2236-2325	7.416	19.617	2.36
P21333	U10-005	2142-2235	2236-2325	5.775	18.245	2.213
P21333	272	2142-2235	2236-2325	6.913	22.514	8.578
P21333	106	2142-2235	2236-2325	8.549	21.113	4.05
P21333	222	2142-2235	2236-2325	7.526	22.846	3.714
P21333	101	2142-2235	2236-2325	7.943	22.084	4.625
P21333	099	2142-2235	2236-2325	7.952	21.031	3.385
P21333	206	2142-2235	2236-2325	6.209	22.358	3.142
P21333	122	2142-2235	2236-2325	8.553	25.174	5.019
P21333	163	2142-2235	2236-2325	9.327	24.045	3.444
P21333	268	2142-2235	2236-2325	6.858	22.489	2.325
P21333	186	2142-2235	2236-2325	8.601	24.871	3.636
P21333	131	2142-2235	2236-2325	6.155	19.882	6.223
P21333	159	2142-2235	2236-2325	6.691	23.569	3.283
P21333	U100-007	2142-2235	2236-2325	3.683	5.945	2.167
P21333	280	2142-2235	2236-2325	7.588	22.906	4.096
P21333	254	2142-2235	2236-2325	6.031	22.44	4.006
P21333	123	2142-2235	2236-2325	5.949	19.182	2.403
P21333	292	2142-2235	2236-2325	6.793	19.195	2.639
P21333	204	2142-2235	2236-2325	7.049	25.063	7.044
P21333	233	2142-2235	2236-2325	7.585	21.94	4.714
P21333	043	2142-2235	2236-2325	11.402	22.203	2.803
P21333	139	2142-2235	2236-2325	6.18	22.28	3.041
P21333	016	2142-2235	2236-2325	8.687	21.184	3.175
P21333	111	2142-2235	2236-2325	5.655	20.064	2.972
P21333	127	2142-2235	2236-2325	8.83	23.713	3.172
P21333	199	2142-2235	2236-2325	7.224	21.314	3.299
P21333	217	2142-2235	2236-2325	7.904	23.798	4.405
P21333	208	2142-2235	2236-2325	5.901	18.486	3.139
P21333	174	2142-2235	2236-2325	8.179	23.183	4.294
P21333	213	2142-2235	2236-2325	8.977	25.193	11.073
P21333	175	2142-2235	2236-2325	7.699	23.627	5.514
P21333	002	2142-2235	2236-2325	6.718	22.75	3.396
P21333	107	2142-2235	2236-2325	7.34	21.011	2.924
P21333	U100-005	2142-2235	2236-2325	5.555	16.705	2.074
P21333	084	2142-2235	2236-2325	6.07	22.906	3.852
P21333	059	2142-2235	2236-2325	7.895	24.945	4.021
P21333	031	2142-2235	2236-2325	5.761	19.01	2.207
P21333	162	2142-2235	2236-2325	7.127	20.842	2.339
P21333	249	2142-2235	2236-2325	7.61	21.226	6.815
P21333	121	2142-2235	2236-2325	9.029	25.898	4.912
P21333	166	2142-2235	2236-2325	8.737	22.459	4.216
P21333	074	2142-2235	2236-2325	8.639	22.589	3.751
P21333	050	2142-2235	2236-2325	7.04	21.848	3.076
P21333	263	2142-2235	2236-2325	8.089	22.925	6.113
P21333	156	2142-2235	2236-2325	7.893	23.43	7.392
P21333	182	2142-2235	2236-2325	9.278	22.381	5.505
P21333	234	2142-2235	2236-2325	7.576	20.54	4.27
P21333	259	2142-2235	2236-2325	7.45	20.815	2.434
P21333	126	2142-2235	2236-2325	8.816	23.094	3.132
P21333	291	2142-2235	2236-2325	6.092	22.852	3.323
P21333	227	2142-2235	2236-2325	7.247	21.046	3.911
P21333	065	2142-2235	2236-2325	7.929	18.933	2.892
P21333	023	2142-2235	2236-2325	8.454	22.6	4.687
P21333	U100-004	2142-2235	2236-2325	6.752	20.287	2.169
P21333	033	2142-2235	2236-2325	7.533	22.796	4.087
P21333	067	2142-2235	2236-2325	6.0	22.672	4.006
P21333	145	2142-2235	2236-2325	6.845	21.127	2.466
P21333	230	2142-2235	2236-2325	9.642	25.495	3.36
P21333	028	2142-2235	2236-2325	7.279	20.515	2.496
P21333	147	2142-2235	2236-2325	7.914	22.681	4.215
P21333	180	2142-2235	2236-2325	6.801	21.078	3.671
P21333	118	2142-2235	2236-2325	5.678	17.295	2.847
P21333	275	2142-2235	2236-2325	8.605	25.567	5.002
P21333	000	2142-2235	2236-2325	7.572	18.653	3.005
P21333	173	2142-2235	2236-2325	6.421	20.309	3.417
P21333	133	2142-2235	2236-2325	6.871	22.637	4.01
P21333	172	2142-2235	2236-2325	7.94	24.357	4.553
P21333	114	2142-2235	2236-2325	7.551	21.356	3.429
P21333	135	2142-2235	2236-2325	7.478	23.926	3.581
P21333	210	2142-2235	2236-2325	6.648	21.853	3.854
P21333	267	2142-2235	2236-2325	10.622	22.151	11.921
P21333	264	2142-2235	2236-2325	7.64	24.609	3.891
P21333	072	2142-2235	2236-2325	8.738	23.735	5.854
P21333	192	2142-2235	2236-2325	8.306	23.809	3.11
P21333	284	2142-2235	2236-2325	9.563	23.557	6.959
P21333	024	2142-2235	2236-2325	7.503	21.254	4.103
P21333	092	2142-2235	2236-2325	8.28	24.304	7.423
P21333	229	2142-2235	2236-2325	7.335	23.286	6.524
P21333	088	2142-2235	2236-2325	7.321	23.187	5.161
P21333	188	2142-2235	2236-2325	6.601	22.929	4.791
P21333	223	2142-2235	2236-2325	6.148	22.161	2.876
P21333	007	2142-2235	2236-2325	9.99	16.532	3.141
P21333	112	2142-2235	2236-2325	9.641	23.911	4.545
P21333	281	2142-2235	2236-2325	7.611	22.189	3.419
P21333	269	2142-2235	2236-2325	5.929	23.381	3.944
P21333	179	2142-2235	2236-2325	8.117	22.727	4.743
P21333	040	2142-2235	2236-2325	6.367	19.899	2.556
P21333	171	2142-2235	2236-2325	6.12	19.574	2.791
P21333	152	2142-2235	2236-2325	7.85	23.963	3.216
P21333	132	2142-2235	2236-2325	5.903	20.944	2.93
P21333	134	2142-2235	2236-2325	9.323	17.362	4.932
P21333	087	2142-2235	2236-2325	6.302	23.086	3.542
P21333	221	2142-2235	2236-2325	6.373	20.067	2.782
P21333	064	2142-2235	2236-2325	8.846	21.364	7.833
P21333	151	2142-2235	2236-2325	6.088	21.472	3.401
P21333	039	2142-2235	2236-2325	8.046	24.871	3.086
P21333	078	2142-2235	2236-2325	7.518	21.636	3.63
P21333	044	2142-2235	2236-2325	6.465	22.618	6.184
P21333	167	2142-2235	2236-2325	7.955	23.359	3.901
P21333	273	2142-2235	2236-2325	7.342	22.697	3.67
P21333	019	2142-2235	2236-2325	8.486	21.087	3.931
P21333	289	2142-2235	2236-2325	9.05	22.825	8.344
P21333	228	2142-2235	2236-2325	6.261	21.734	3.078
P21333	045	2142-2235	2236-2325	7.562	22.257	2.913
P21333	250	2142-2235	2236-2325	11.56	21.124	10.394
P21333	061	2142-2235	2236-2325	9.702	22.137	2.485
P21333	144	2142-2235	2236-2325	9.94	25.262	5.291
P21333	189	2142-2235	2236-2325	7.107	22.133	9.686
P21333	290	2142-2235	2236-2325	8.034	22.687	3.127
P21333	120	2142-2235	2236-2325	6.552	22.134	3.384
P21333	091	2142-2235	2236-2325	7.426	21.553	3.841
P21333	097	2142-2235	2236-2325	7.722	23.368	5.07
P21333	141	2142-2235	2236-2325	8.495	25.236	5.056
P21333	165	2142-2235	2236-2325	9.169	21.892	12.13
P21333	119	2142-2235	2236-2325	6.125	21.917	3.54
P21333	214	2142-2235	2236-2325	6.342	23.45	3.763
P21333	231	2142-2235	2236-2325	9.081	22.573	4.522
P21333	108	2142-2235	2236-2325	10.188	22.879	12.511
P21333	038	2142-2235	2236-2325	6.798	22.921	3.891
P21333	041	2142-2235	2236-2325	6.666	21.464	2.81
P21333	046	2142-2235	2236-2325	12.256	21.835	9.711
P21333	113	2142-2235	2236-2325	11.559	24.171	11.249
P21333	277	2142-2235	2236-2325	9.012	25.144	3.273
P21333	185	2142-2235	2236-2325	6.818	22.427	3.544
P21333	037	2142-2235	2236-2325	7.133	24.068	4.485
P21333	160	2142-2235	2236-2325	6.305	20.027	2.615
P21333	195	2142-2235	2236-2325	6.603	21.345	3.291
P21333	003	2142-2235	2236-2325	9.496	25.006	10.818
P21333	030	2142-2235	2236-2325	9.105	15.433	2.229
P21333	014	2142-2235	2236-2325	7.398	21.727	3.973
P21333	U100-006	2142-2235	2236-2325	6.763	18.966	2.09
P21333	U10-008	2142-2235	2236-2325	5.8	19.597	2.221
P21333	191	2142-2235	2236-2325	8.678	22.155	8.262
P21333	010	2142-2235	2236-2325	8.341	23.371	10.726
P21333	198	2142-2235	2236-2325	11.882	22.785	11.429
P21333	219	2142-2235	2236-2325	7.768	23.258	3.414
P21333	237	2142-2235	2236-2325	6.781	22.382	4.569
P21333	130	2142-2235	2236-2325	7.832	24.94	10.096
P21333	241	2142-2235	2236-2325	6.563	21.331	3.039
P21333	252	2142-2235	2236-2325	6.158	20.301	3.097
P21333	U10-006	2142-2235	2236-2325	5.869	17.15	2.112
P21333	226	2142-2235	2236-2325	7.027	22.546	3.895
P21333	075	2142-2235	2236-2325	8.962	22.815	4.654
P21333	200	2142-2235	2236-2325	7.23	25.302	4.452
P21333	U100-000	2142-2235	2236-2325	5.509	21.844	2.044
P21333	022	2142-2235	2236-2325	7.804	23.023	3.437
P21333	240	2142-2235	2236-2325	8.028	21.928	2.445
P21333	176	2142-2235	2236-2325	7.014	22.1	3.503
P21333	115	2142-2235	2236-2325	7.899	23.578	5.116
P21333	116	2142-2235	2236-2325	6.175	23.325	3.412
P21333	069	2142-2235	2236-2325	7.77	19.073	3.325
P21333	090	2142-2235	2236-2325	6.688	19.047	2.997
P21333	262	2142-2235	2236-2325	7.572	23.559	9.476
P21333	U10-009	2142-2235	2236-2325	5.6	16.082	2.088
P21333	248	2142-2235	2236-2325	9.06	22.9	3.796
P21333	216	2142-2235	2236-2325	6.199	23.279	6.264
P21333	244	2142-2235	2236-2325	10.132	23.311	3.82
P21333	025	2142-2235	2236-2325	7.607	19.685	3.876
P21333	271	2142-2235	2236-2325	7.368	25.853	4.224
P21333	U100-001	2142-2235	2236-2325	3.567	5.989	2.153
P21333	020	2142-2235	2236-2325	6.786	19.363	7.811
P21333	278	2142-2235	2236-2325	8.193	20.582	2.6
P21333	109	2142-2235	2236-2325	7.578	23.767	8.147
P21333	098	2142-2235	2236-2325	8.305	20.066	2.307
P21333	U100-009	2142-2235	2236-2325	3.808	7.325	2.045
P21333	047	2142-2235	2236-2325	6.846	23.721	3.937
P21333	093	2142-2235	2236-2325	6.225	18.395	3.229
P21333	203	2142-2235	2236-2325	5.689	20.043	2.72
P21333	021	2142-2235	2236-2325	6.845	21.524	3.055
P21333	012	2142-2235	2236-2325	5.341	14.367	2.652
P21333	086	2142-2235	2236-2325	8.484	23.2	13.111
P21333	053	2142-2235	2236-2325	9.199	22.092	11.211
P21333	143	2142-2235	2236-2325	7.702	22.158	2.82
P21333	169	2142-2235	2236-2325	7.901	25.4	4.735
P21333	183	2142-2235	2236-2325	8.647	20.551	13.16
P21333	055	2142-2235	2236-2325	9.59	24.749	3.678
P21333	056	2142-2235	2236-2325	5.429	17.772	2.788
P21333	104	2142-2235	2236-2325	7.847	21.212	2.844
P21333	026	2142-2235	2236-2325	9.052	22.427	9.029
P21333	197	2142-2235	2236-2325	8.681	24.009	4.626
P21333	253	2142-2235	2236-2325	8.392	23.542	10.288
P21333	283	2142-2235	2236-2325	6.063	21.645	3.297
P21333	218	2142-2235	2236-2325	5.541	21.007	3.302
P21333	U10-004	2142-2235	2236-2325	5.377	18.67	2.42
P21333	224	2142-2235	2236-2325	6.668	23.204	3.957
P21333	255	2142-2235	2236-2325	6.49	21.355	3.268
P21333	089	2142-2235	2236-2325	7.114	24.085	10.295
P21333	247	2142-2235	2236-2325	7.642	19.99	2.741
P21333	094	2142-2235	2236-2325	7.273	22.503	3.009
P21333	194	2142-2235	2236-2325	8.312	24.517	4.087
P21333	U100-008	2142-2235	2236-2325	5.346	14.462	2.031
P21333	184	2142-2235	2236-2325	5.694	16.876	2.473
P21333	190	2142-2235	2236-2325	6.508	20.467	2.429
P21333	U10-002	2142-2235	2236-2325	6.4	18.196	2.249
P21333	149	2142-2235	2236-2325	5.681	20.78	2.614
P21333	095	2142-2235	2236-2325	7.987	18.938	2.756
P21333	215	2142-2235	2236-2325	8.168	23.927	3.635
P21333	148	2142-2235	2236-2325	6.351	18.763	2.433
P21333	202	2142-2235	2236-2325	7.705	22.601	4.18
P21333	161	2142-2235	2236-2325	5.483	19.808	3.046
P21333	057	2142-2235	2236-2325	8.521	21.687	10.261
P21333	073	2142-2235	2236-2325	7.998	24.708	4.6
P21333	196	2142-2235	2236-2325	9.113	21.375	2.601
P21333	U100-002	2142-2235	2236-2325	6.102	21.635	2.226
P21333	011	2142-2235	2236-2325	8.143	20.973	6.614
P21333	008	2142-2235	2236-2325	7.219	24.376	4.019
P21333	153	2142-2235	2236-2325	5.693	20.67	3.104
P21333	125	2142-2235	2236-2325	6.281	21.242	2.507
P21333	129	2142-2235	2236-2325	11.136	22.467	12.668
P21333	U10-007	2142-2235	2236-2325	5.453	20.248	2.159
P21333	270	2142-2235	2236-2325	14.62	17.272	14.474
P21333	177	2142-2235	2236-2325	7.357	23.333	7.909
P21333	205	2142-2235	2236-2325	7.317	21.732	3.679
P21333	142	2142-2235	2236-2325	8.073	22.883	4.283
P21333	178	2142-2235	2236-2325	7.102	20.61	2.92
P21333	154	2142-2235	2236-2325	5.498	19.192	2.638
P21333	220	2142-2235	2236-2325	6.418	22.518	4.083
P21333	051	2142-2235	2236-2325	7.321	24.247	3.606
P21333	060	2142-2235	2236-2325	7.577	20.766	3.968
P21333	285	2142-2235	2236-2325	8.124	23.445	3.331
P21333	187	2142-2235	2236-2325	7.169	22.02	3.757
P21333	257	2142-2235	2236-2325	6.923	23.014	6.35
P21333	209	2142-2235	2236-2325	10.484	23.965	5.848
P21333	265	2142-2235	2236-2325	7.143	20.851	3.328
P21333	082	2142-2235	2236-2325	8.047	22.806	3.578
P21333	070	2142-2235	2236-2325	7.9	23.177	3.378
P21333	168	2142-2235	2236-2325	6.494	22.367	3.403
P21333	138	2142-2235	2236-2325	7.261	20.687	4.056
P21333	260	2142-2235	2236-2325	9.201	21.621	11.524
P21333	164	2142-2235	2236-2325	6.846	21.456	3.312
P21333	211	2142-2235	2236-2325	8.818	24.176	4.045
P21333	276	2142-2235	2236-2325	9.256	25.329	5.514
P21333	157	2142-2235	2236-2325	13.342	13.947	10.608
