uniprot	cluster	region_1	region_2	mean_pae_1_1	mean_pae_1_2	mean_pae_2_2
Q941M3	002	31-397	448-523	21.398	29.899	15.599
Q941M3	005	31-397	448-523	17.652	28.432	17.016
Q941M3	U10-002	31-397	448-523	4.769	9.515	2.136
Q941M3	018	31-397	448-523	14.611	22.638	4.776
Q941M3	011	31-397	448-523	16.052	27.476	16.682
Q941M3	006	31-397	448-523	16.438	28.669	18.827
Q941M3	U10-007	31-397	448-523	4.649	7.432	2.124
Q941M3	U100-005	31-397	448-523	3.133	8.474	2.103
Q941M3	000	31-397	448-523	24.807	29.916	16.201
Q941M3	008	31-397	448-523	17.206	28.855	3.697
Q941M3	007	31-397	448-523	14.724	27.422	9.974
Q941M3	003	31-397	448-523	22.438	29.564	16.276
Q941M3	004	31-397	448-523	16.329	27.751	16.267
Q941M3	U100-008	31-397	448-523	3.209	10.431	2.114
Q941M3	013	31-397	448-523	14.708	27.074	13.29
Q941M3	U100-003	31-397	448-523	3.22	13.65	2.114
Q941M3	U10-000	31-397	448-523	4.398	6.941	2.117
Q941M3	U10-008	31-397	448-523	4.809	7.357	2.301
Q941M3	U10-003	31-397	448-523	4.396	11.882	2.231
Q941M3	U10-005	31-397	448-523	4.829	10.009	2.162
Q941M3	016	31-397	448-523	18.694	26.591	8.641
Q941M3	U100-001	31-397	448-523	3.131	8.363	2.124
Q941M3	014	31-397	448-523	13.887	24.997	12.308
Q941M3	015	31-397	448-523	20.386	27.023	12.829
Q941M3	U100-007	31-397	448-523	3.326	8.11	2.077
Q941M3	U10-006	31-397	448-523	4.352	6.517	2.207
Q941M3	019	31-397	448-523	21.313	27.784	8.79
Q941M3	U10-001	31-397	448-523	4.666	7.742	2.169
Q941M3	U10-004	31-397	448-523	4.551	8.026	2.247
Q941M3	U100-004	31-397	448-523	3.161	7.569	2.103
Q941M3	U100-000	31-397	448-523	3.317	7.273	2.066
Q941M3	U100-006	31-397	448-523	3.285	6.797	2.062
Q941M3	010	31-397	448-523	21.306	28.413	4.784
Q941M3	U10-009	31-397	448-523	4.845	11.771	2.193
Q941M3	001	31-397	448-523	24.819	29.656	13.4
Q941M3	009	31-397	448-523	21.719	28.945	15.9
Q941M3	U100-002	31-397	448-523	3.206	10.924	2.156
Q941M3	U100-009	31-397	448-523	3.388	7.665	2.063
Q941M3	012	31-397	448-523	22.229	28.556	4.856
H6SG27	175	24-376	438-515	11.926	23.177	3.274
H6SG27	171	24-376	438-515	14.611	27.691	5.584
H6SG27	145	24-376	438-515	6.436	16.941	3.107
H6SG27	294	24-376	438-515	19.893	28.518	4.117
H6SG27	300	24-376	438-515	9.19	22.603	3.202
H6SG27	248	24-376	438-515	20.58	29.384	3.324
H6SG27	006	24-376	438-515	14.225	26.802	3.461
H6SG27	082	24-376	438-515	11.416	21.169	6.087
H6SG27	094	24-376	438-515	8.246	21.526	3.004
H6SG27	U10-002	24-376	438-515	3.974	7.966	2.935
H6SG27	133	24-376	438-515	17.33	22.916	3.77
H6SG27	150	24-376	438-515	17.313	27.545	3.038
H6SG27	179	24-376	438-515	13.967	23.38	3.206
H6SG27	201	24-376	438-515	11.13	21.294	3.438
H6SG27	243	24-376	438-515	12.581	22.037	3.374
H6SG27	301	24-376	438-515	9.732	20.941	3.134
H6SG27	239	24-376	438-515	20.183	28.989	9.778
H6SG27	053	24-376	438-515	5.328	15.211	2.837
H6SG27	242	24-376	438-515	20.471	28.741	3.795
H6SG27	270	24-376	438-515	9.588	19.441	2.917
H6SG27	005	24-376	438-515	9.04	23.861	3.134
H6SG27	015	24-376	438-515	4.268	12.692	2.851
H6SG27	104	24-376	438-515	13.138	27.948	3.542
H6SG27	U100-003	24-376	438-515	3.532	5.836	2.794
H6SG27	193	24-376	438-515	11.328	23.498	12.125
H6SG27	116	24-376	438-515	7.028	13.544	3.14
H6SG27	U10-006	24-376	438-515	4.016	8.636	3.0
H6SG27	291	24-376	438-515	19.517	28.894	3.834
H6SG27	091	24-376	438-515	20.522	27.739	4.442
H6SG27	068	24-376	438-515	13.524	26.079	3.523
H6SG27	041	24-376	438-515	10.7	22.385	3.256
H6SG27	162	24-376	438-515	21.378	27.898	3.308
H6SG27	254	24-376	438-515	8.992	23.847	3.206
H6SG27	247	24-376	438-515	12.09	25.855	15.793
H6SG27	011	24-376	438-515	4.556	11.599	2.819
H6SG27	049	24-376	438-515	11.5	20.824	4.593
H6SG27	160	24-376	438-515	14.664	25.645	3.23
H6SG27	058	24-376	438-515	7.368	16.833	3.273
H6SG27	U10-005	24-376	438-515	4.044	12.786	3.055
H6SG27	064	24-376	438-515	19.748	24.08	3.432
H6SG27	235	24-376	438-515	23.761	29.791	3.184
H6SG27	195	24-376	438-515	10.205	23.512	3.491
H6SG27	303	24-376	438-515	13.692	26.333	5.915
H6SG27	080	24-376	438-515	13.629	25.743	3.003
H6SG27	085	24-376	438-515	5.979	16.128	3.189
H6SG27	285	24-376	438-515	15.855	27.333	3.583
H6SG27	046	24-376	438-515	13.083	20.047	3.553
H6SG27	222	24-376	438-515	20.411	24.951	3.544
H6SG27	249	24-376	438-515	12.051	25.292	3.263
H6SG27	117	24-376	438-515	14.794	26.57	3.751
H6SG27	023	24-376	438-515	18.111	26.163	3.137
H6SG27	237	24-376	438-515	12.104	24.213	3.515
H6SG27	261	24-376	438-515	17.861	27.564	3.291
H6SG27	024	24-376	438-515	6.633	17.712	3.219
H6SG27	308	24-376	438-515	11.29	24.554	2.97
H6SG27	124	24-376	438-515	10.186	23.506	3.275
H6SG27	021	24-376	438-515	17.218	28.127	3.301
H6SG27	268	24-376	438-515	6.933	19.491	3.891
H6SG27	174	24-376	438-515	6.965	17.782	5.762
H6SG27	223	24-376	438-515	20.687	27.343	16.091
H6SG27	215	24-376	438-515	15.003	26.678	13.833
H6SG27	284	24-376	438-515	19.426	27.648	5.709
H6SG27	059	24-376	438-515	17.64	26.079	3.154
H6SG27	227	24-376	438-515	24.178	29.279	3.256
H6SG27	013	24-376	438-515	10.384	24.041	3.14
H6SG27	292	24-376	438-515	18.33	27.384	3.331
H6SG27	311	24-376	438-515	19.593	25.352	3.208
H6SG27	279	24-376	438-515	16.887	23.149	3.85
H6SG27	125	24-376	438-515	18.126	28.484	3.287
H6SG27	076	24-376	438-515	5.075	12.387	3.198
H6SG27	032	24-376	438-515	17.772	25.681	3.396
H6SG27	205	24-376	438-515	9.873	19.72	4.126
H6SG27	120	24-376	438-515	6.152	11.199	3.095
H6SG27	118	24-376	438-515	15.965	27.478	3.527
H6SG27	028	24-376	438-515	10.534	20.081	3.25
H6SG27	083	24-376	438-515	12.195	26.16	4.051
H6SG27	271	24-376	438-515	17.304	27.109	5.131
H6SG27	147	24-376	438-515	18.864	24.865	3.503
H6SG27	283	24-376	438-515	21.006	29.998	3.459
H6SG27	210	24-376	438-515	19.457	28.971	4.488
H6SG27	253	24-376	438-515	10.759	17.041	7.336
H6SG27	240	24-376	438-515	13.346	26.142	3.279
H6SG27	092	24-376	438-515	9.774	18.19	3.219
H6SG27	U10-000	24-376	438-515	4.01	8.016	2.96
H6SG27	287	24-376	438-515	9.264	18.39	7.832
H6SG27	075	24-376	438-515	13.964	25.029	3.189
H6SG27	168	24-376	438-515	10.873	25.292	3.583
H6SG27	183	24-376	438-515	15.944	25.804	7.778
H6SG27	185	24-376	438-515	6.921	16.585	3.646
H6SG27	165	24-376	438-515	13.443	23.005	5.13
H6SG27	280	24-376	438-515	11.348	25.534	3.402
H6SG27	050	24-376	438-515	9.199	22.405	12.707
H6SG27	074	24-376	438-515	24.0	29.722	12.807
H6SG27	159	24-376	438-515	14.762	27.107	6.271
H6SG27	307	24-376	438-515	12.489	24.063	3.318
H6SG27	173	24-376	438-515	12.187	20.986	3.479
H6SG27	267	24-376	438-515	16.583	24.02	3.397
H6SG27	018	24-376	438-515	10.063	23.742	3.264
H6SG27	156	24-376	438-515	16.887	25.668	7.708
H6SG27	169	24-376	438-515	6.083	13.3	3.126
H6SG27	177	24-376	438-515	10.14	20.374	3.315
H6SG27	008	24-376	438-515	9.222	18.934	3.238
H6SG27	217	24-376	438-515	9.971	20.823	7.465
H6SG27	244	24-376	438-515	6.867	17.812	3.343
H6SG27	012	24-376	438-515	4.761	14.199	3.49
H6SG27	256	24-376	438-515	10.141	19.617	3.698
H6SG27	231	24-376	438-515	14.368	25.407	3.464
H6SG27	265	24-376	438-515	16.273	27.122	16.672
H6SG27	096	24-376	438-515	18.705	28.462	3.784
H6SG27	302	24-376	438-515	16.547	27.986	3.044
H6SG27	034	24-376	438-515	15.504	27.302	3.039
H6SG27	002	24-376	438-515	4.474	12.672	3.12
H6SG27	055	24-376	438-515	18.548	27.825	12.418
H6SG27	258	24-376	438-515	20.811	29.502	3.281
H6SG27	U10-008	24-376	438-515	4.177	10.09	3.027
H6SG27	107	24-376	438-515	10.002	20.1	3.914
H6SG27	216	24-376	438-515	17.214	27.59	3.927
H6SG27	153	24-376	438-515	21.903	28.652	4.885
H6SG27	036	24-376	438-515	8.653	20.643	3.631
H6SG27	088	24-376	438-515	20.246	28.289	13.261
H6SG27	113	24-376	438-515	19.134	28.129	3.419
H6SG27	129	24-376	438-515	7.531	22.059	7.637
H6SG27	186	24-376	438-515	11.21	25.275	3.259
H6SG27	144	24-376	438-515	13.317	21.97	3.218
H6SG27	127	24-376	438-515	15.595	25.751	3.268
H6SG27	202	24-376	438-515	5.768	14.435	3.291
H6SG27	084	24-376	438-515	12.013	23.761	3.113
H6SG27	229	24-376	438-515	10.793	24.906	8.653
H6SG27	060	24-376	438-515	19.985	27.87	3.609
H6SG27	181	24-376	438-515	11.78	21.769	3.505
H6SG27	031	24-376	438-515	17.002	23.766	3.171
H6SG27	234	24-376	438-515	7.335	18.745	3.072
H6SG27	143	24-376	438-515	10.122	18.94	3.305
H6SG27	U100-007	24-376	438-515	3.63	6.919	2.814
H6SG27	014	24-376	438-515	7.884	17.408	3.21
H6SG27	003	24-376	438-515	8.907	22.1	3.289
H6SG27	135	24-376	438-515	11.166	19.422	3.222
H6SG27	241	24-376	438-515	8.174	18.648	3.179
H6SG27	206	24-376	438-515	19.782	24.557	3.16
H6SG27	048	24-376	438-515	13.015	24.827	2.999
H6SG27	039	24-376	438-515	6.303	16.045	3.619
H6SG27	070	24-376	438-515	7.535	18.054	2.947
H6SG27	108	24-376	438-515	5.411	14.451	3.034
H6SG27	047	24-376	438-515	8.276	19.638	8.081
H6SG27	293	24-376	438-515	23.226	29.922	3.313
H6SG27	232	24-376	438-515	17.146	26.48	6.866
H6SG27	U100-008	24-376	438-515	3.575	6.867	2.861
H6SG27	274	24-376	438-515	10.906	23.858	10.665
H6SG27	309	24-376	438-515	22.036	28.714	3.223
H6SG27	U10-001	24-376	438-515	4.077	10.464	3.079
H6SG27	025	24-376	438-515	11.705	23.388	3.599
H6SG27	066	24-376	438-515	4.49	13.924	2.929
H6SG27	189	24-376	438-515	8.867	17.143	3.298
H6SG27	188	24-376	438-515	17.786	25.027	13.396
H6SG27	277	24-376	438-515	15.477	27.482	6.946
H6SG27	136	24-376	438-515	19.761	28.071	6.829
H6SG27	052	24-376	438-515	5.128	15.035	3.075
H6SG27	276	24-376	438-515	13.878	27.911	14.177
H6SG27	207	24-376	438-515	14.039	22.815	3.577
H6SG27	286	24-376	438-515	8.006	24.845	13.57
H6SG27	U100-009	24-376	438-515	3.567	7.058	2.756
H6SG27	199	24-376	438-515	13.879	27.251	3.757
H6SG27	097	24-376	438-515	18.646	24.282	3.142
H6SG27	228	24-376	438-515	18.479	25.876	5.005
H6SG27	134	24-376	438-515	5.605	15.979	3.149
H6SG27	009	24-376	438-515	8.334	22.225	3.022
H6SG27	112	24-376	438-515	5.34	16.987	3.157
H6SG27	219	24-376	438-515	15.336	24.718	3.74
H6SG27	161	24-376	438-515	18.794	27.518	3.322
H6SG27	131	24-376	438-515	14.373	23.397	3.296
H6SG27	170	24-376	438-515	8.279	21.923	3.074
H6SG27	233	24-376	438-515	8.667	14.872	3.126
H6SG27	164	24-376	438-515	12.053	21.287	10.493
H6SG27	121	24-376	438-515	4.274	12.454	3.149
H6SG27	069	24-376	438-515	11.728	26.793	4.788
H6SG27	030	24-376	438-515	19.27	28.541	3.106
H6SG27	U100-000	24-376	438-515	3.514	5.906	2.683
H6SG27	095	24-376	438-515	20.169	28.861	3.067
H6SG27	045	24-376	438-515	11.869	27.039	11.633
H6SG27	U100-002	24-376	438-515	3.619	6.991	2.806
H6SG27	U10-004	24-376	438-515	4.027	6.97	3.004
H6SG27	079	24-376	438-515	10.926	19.341	5.285
H6SG27	152	24-376	438-515	16.883	23.668	3.351
H6SG27	290	24-376	438-515	23.319	28.558	13.025
H6SG27	054	24-376	438-515	9.897	24.844	3.33
H6SG27	149	24-376	438-515	9.093	16.54	3.156
H6SG27	U100-001	24-376	438-515	3.517	5.684	2.77
H6SG27	U10-009	24-376	438-515	4.472	10.575	2.886
H6SG27	187	24-376	438-515	6.017	17.268	3.835
H6SG27	251	24-376	438-515	21.924	28.69	3.358
H6SG27	137	24-376	438-515	13.018	25.626	3.548
H6SG27	190	24-376	438-515	8.561	22.87	3.333
H6SG27	191	24-376	438-515	11.526	24.743	3.629
H6SG27	139	24-376	438-515	8.563	18.232	4.07
H6SG27	078	24-376	438-515	21.502	28.28	4.501
H6SG27	029	24-376	438-515	22.159	29.039	2.906
H6SG27	238	24-376	438-515	19.545	26.707	3.269
H6SG27	266	24-376	438-515	14.222	23.706	17.066
H6SG27	093	24-376	438-515	5.883	14.409	3.271
H6SG27	200	24-376	438-515	10.45	21.343	3.193
H6SG27	110	24-376	438-515	12.597	26.666	3.172
H6SG27	U100-005	24-376	438-515	3.624	5.979	2.716
H6SG27	278	24-376	438-515	23.0	29.406	12.055
H6SG27	119	24-376	438-515	18.812	27.511	3.178
H6SG27	128	24-376	438-515	15.626	26.94	3.432
H6SG27	204	24-376	438-515	8.776	22.514	11.188
H6SG27	017	24-376	438-515	4.02	7.084	2.791
H6SG27	019	24-376	438-515	12.084	20.659	3.257
H6SG27	184	24-376	438-515	13.356	28.268	12.53
H6SG27	163	24-376	438-515	14.008	25.904	3.118
H6SG27	211	24-376	438-515	15.015	27.908	8.657
H6SG27	115	24-376	438-515	10.337	24.786	3.277
H6SG27	098	24-376	438-515	16.85	28.261	3.017
H6SG27	051	24-376	438-515	4.779	14.593	2.994
H6SG27	172	24-376	438-515	19.2	25.607	11.787
H6SG27	140	24-376	438-515	14.072	26.243	3.632
H6SG27	221	24-376	438-515	11.459	25.721	6.762
H6SG27	220	24-376	438-515	15.305	27.808	13.926
H6SG27	043	24-376	438-515	8.841	26.107	14.331
H6SG27	027	24-376	438-515	9.993	19.293	2.781
H6SG27	123	24-376	438-515	19.595	26.684	3.262
H6SG27	250	24-376	438-515	23.983	29.222	15.416
H6SG27	192	24-376	438-515	10.272	25.121	5.857
H6SG27	077	24-376	438-515	15.129	24.516	3.142
H6SG27	196	24-376	438-515	19.121	28.965	3.453
H6SG27	213	24-376	438-515	14.939	27.15	3.532
H6SG27	304	24-376	438-515	12.649	24.57	3.311
H6SG27	067	24-376	438-515	11.882	22.36	3.546
H6SG27	103	24-376	438-515	21.63	28.977	14.865
H6SG27	218	24-376	438-515	12.971	22.602	6.207
H6SG27	042	24-376	438-515	21.197	28.358	5.699
H6SG27	246	24-376	438-515	12.703	25.63	3.231
H6SG27	155	24-376	438-515	15.202	22.006	3.794
H6SG27	037	24-376	438-515	6.881	20.931	3.236
H6SG27	262	24-376	438-515	13.979	27.765	11.532
H6SG27	306	24-376	438-515	15.135	25.0	3.018
H6SG27	148	24-376	438-515	15.201	28.235	3.33
H6SG27	281	24-376	438-515	16.655	23.415	7.784
H6SG27	022	24-376	438-515	5.372	14.899	3.427
H6SG27	257	24-376	438-515	13.872	26.985	10.383
H6SG27	044	24-376	438-515	20.85	27.839	3.08
H6SG27	296	24-376	438-515	14.735	25.527	3.194
H6SG27	020	24-376	438-515	8.759	24.154	3.232
H6SG27	305	24-376	438-515	15.366	27.518	3.543
H6SG27	099	24-376	438-515	17.824	24.767	3.214
H6SG27	061	24-376	438-515	6.631	15.311	3.147
H6SG27	U10-007	24-376	438-515	4.174	7.949	2.904
H6SG27	289	24-376	438-515	16.213	26.837	3.842
H6SG27	122	24-376	438-515	17.563	23.738	3.204
H6SG27	087	24-376	438-515	7.7	22.383	3.328
H6SG27	255	24-376	438-515	12.708	24.325	11.209
H6SG27	299	24-376	438-515	11.814	21.365	3.367
H6SG27	111	24-376	438-515	19.902	28.969	10.311
H6SG27	226	24-376	438-515	11.158	19.325	3.355
H6SG27	142	24-376	438-515	12.044	20.082	3.32
H6SG27	126	24-376	438-515	6.724	18.968	3.483
H6SG27	225	24-376	438-515	14.825	25.717	11.592
H6SG27	016	24-376	438-515	16.341	25.535	3.361
H6SG27	252	24-376	438-515	19.932	26.343	12.723
H6SG27	208	24-376	438-515	8.578	18.793	3.524
H6SG27	056	24-376	438-515	5.761	15.69	3.221
H6SG27	197	24-376	438-515	9.334	17.305	3.832
H6SG27	073	24-376	438-515	10.588	25.33	3.294
H6SG27	230	24-376	438-515	6.587	21.225	13.097
H6SG27	038	24-376	438-515	20.837	28.776	3.288
H6SG27	071	24-376	438-515	14.053	26.851	7.978
H6SG27	157	24-376	438-515	6.175	19.187	3.178
H6SG27	259	24-376	438-515	17.859	27.039	9.269
H6SG27	214	24-376	438-515	20.967	26.681	3.445
H6SG27	269	24-376	438-515	15.898	29.17	3.8
H6SG27	260	24-376	438-515	17.446	25.038	3.322
H6SG27	065	24-376	438-515	5.263	15.06	3.134
H6SG27	010	24-376	438-515	7.526	17.283	3.183
H6SG27	026	24-376	438-515	13.885	25.425	4.445
H6SG27	263	24-376	438-515	9.771	24.453	3.015
H6SG27	106	24-376	438-515	19.292	27.739	3.152
H6SG27	101	24-376	438-515	11.896	24.5	16.434
H6SG27	167	24-376	438-515	7.183	18.819	3.867
H6SG27	062	24-376	438-515	6.371	16.179	3.272
H6SG27	151	24-376	438-515	5.746	14.828	3.79
H6SG27	275	24-376	438-515	10.542	24.138	3.167
H6SG27	089	24-376	438-515	20.564	26.535	3.177
H6SG27	158	24-376	438-515	17.438	27.103	7.309
H6SG27	U100-006	24-376	438-515	3.663	7.7	2.802
H6SG27	198	24-376	438-515	23.112	29.962	3.272
H6SG27	072	24-376	438-515	6.05	15.423	2.981
H6SG27	063	24-376	438-515	4.469	13.429	3.114
H6SG27	273	24-376	438-515	12.769	25.487	3.501
H6SG27	057	24-376	438-515	8.103	17.294	3.28
H6SG27	109	24-376	438-515	10.728	20.229	3.135
H6SG27	295	24-376	438-515	16.829	26.262	3.362
H6SG27	310	24-376	438-515	18.982	27.251	3.277
H6SG27	178	24-376	438-515	17.157	27.87	4.781
H6SG27	040	24-376	438-515	13.438	22.816	3.085
H6SG27	105	24-376	438-515	11.59	21.265	3.186
H6SG27	212	24-376	438-515	14.262	26.004	3.772
H6SG27	203	24-376	438-515	18.338	27.119	9.293
H6SG27	138	24-376	438-515	11.342	24.984	3.296
H6SG27	102	24-376	438-515	20.693	28.528	3.42
H6SG27	114	24-376	438-515	21.299	28.285	3.478
H6SG27	297	24-376	438-515	20.643	26.265	5.828
H6SG27	209	24-376	438-515	18.231	28.137	3.289
H6SG27	224	24-376	438-515	11.607	26.928	15.196
H6SG27	180	24-376	438-515	9.427	24.279	3.593
H6SG27	288	24-376	438-515	21.06	25.208	3.205
H6SG27	132	24-376	438-515	7.537	19.603	3.574
H6SG27	100	24-376	438-515	9.465	21.236	3.653
H6SG27	001	24-376	438-515	4.836	14.609	2.965
H6SG27	245	24-376	438-515	18.304	27.314	3.73
H6SG27	298	24-376	438-515	13.443	20.637	3.175
H6SG27	166	24-376	438-515	13.623	28.413	3.293
H6SG27	154	24-376	438-515	6.788	15.788	4.526
H6SG27	000	24-376	438-515	20.793	28.817	16.322
H6SG27	236	24-376	438-515	22.595	29.183	3.897
H6SG27	282	24-376	438-515	22.036	28.555	3.309
H6SG27	007	24-376	438-515	10.524	23.911	3.16
H6SG27	086	24-376	438-515	13.354	27.553	3.218
H6SG27	176	24-376	438-515	12.594	25.684	3.807
H6SG27	264	24-376	438-515	11.083	24.738	3.918
H6SG27	182	24-376	438-515	13.023	21.912	3.337
H6SG27	130	24-376	438-515	13.911	26.936	3.186
H6SG27	146	24-376	438-515	12.572	22.865	3.97
H6SG27	033	24-376	438-515	6.945	18.996	3.027
H6SG27	U100-004	24-376	438-515	3.606	6.398	2.806
H6SG27	141	24-376	438-515	6.414	21.11	2.902
H6SG27	194	24-376	438-515	14.217	27.985	10.707
H6SG27	081	24-376	438-515	20.444	28.159	3.081
H6SG27	090	24-376	438-515	14.743	26.325	3.377
H6SG27	004	24-376	438-515	10.894	26.468	13.361
H6SG27	U10-003	24-376	438-515	3.941	6.698	2.668
H6SG27	035	24-376	438-515	15.497	28.14	3.331
H6SG27	272	24-376	438-515	10.372	24.546	3.362
F2Z6J5	225	63-211	231-312	11.482	24.25	20.228
F2Z6J5	017	63-211	231-312	7.095	18.17	18.721
F2Z6J5	044	63-211	231-312	9.69	20.203	19.218
F2Z6J5	160	63-211	231-312	10.91	22.691	16.911
F2Z6J5	099	63-211	231-312	10.589	17.459	16.321
F2Z6J5	210	63-211	231-312	10.605	21.099	18.6
F2Z6J5	137	63-211	231-312	10.379	22.55	19.04
F2Z6J5	148	63-211	231-312	11.246	22.07	17.121
F2Z6J5	180	63-211	231-312	10.785	19.516	18.261
F2Z6J5	174	63-211	231-312	9.096	21.078	19.143
F2Z6J5	108	63-211	231-312	11.539	22.015	18.654
F2Z6J5	129	63-211	231-312	10.206	21.119	18.44
F2Z6J5	048	63-211	231-312	12.854	22.717	19.223
F2Z6J5	060	63-211	231-312	11.59	21.238	18.797
F2Z6J5	222	63-211	231-312	10.721	22.385	17.731
F2Z6J5	197	63-211	231-312	11.137	21.117	18.425
F2Z6J5	107	63-211	231-312	8.443	16.141	17.067
F2Z6J5	007	63-211	231-312	16.317	25.958	20.519
F2Z6J5	201	63-211	231-312	9.672	20.231	18.078
F2Z6J5	029	63-211	231-312	9.758	19.654	18.777
F2Z6J5	059	63-211	231-312	13.18	22.285	18.907
F2Z6J5	003	63-211	231-312	8.814	19.521	19.185
F2Z6J5	228	63-211	231-312	11.897	23.909	18.407
F2Z6J5	190	63-211	231-312	10.179	22.104	19.388
F2Z6J5	187	63-211	231-312	7.563	13.028	11.582
F2Z6J5	158	63-211	231-312	10.604	20.286	17.104
F2Z6J5	073	63-211	231-312	9.31	18.04	16.501
F2Z6J5	181	63-211	231-312	12.295	22.101	19.304
F2Z6J5	109	63-211	231-312	9.474	17.8	18.819
F2Z6J5	227	63-211	231-312	9.925	21.179	19.44
F2Z6J5	145	63-211	231-312	10.535	20.783	18.117
F2Z6J5	221	63-211	231-312	10.141	21.318	19.411
F2Z6J5	208	63-211	231-312	15.538	24.867	21.477
F2Z6J5	127	63-211	231-312	10.973	22.285	21.484
F2Z6J5	010	63-211	231-312	10.411	16.498	18.362
F2Z6J5	076	63-211	231-312	12.532	22.298	19.046
F2Z6J5	042	63-211	231-312	12.408	21.355	19.607
F2Z6J5	075	63-211	231-312	13.268	23.104	20.983
F2Z6J5	U10-005	63-211	231-312	8.007	12.077	8.782
F2Z6J5	040	63-211	231-312	11.738	23.506	20.467
F2Z6J5	219	63-211	231-312	10.806	20.912	18.433
F2Z6J5	043	63-211	231-312	11.024	23.19	21.021
F2Z6J5	215	63-211	231-312	9.238	19.592	15.764
F2Z6J5	U10-006	63-211	231-312	7.706	13.627	12.717
F2Z6J5	000	63-211	231-312	5.548	16.241	17.115
F2Z6J5	072	63-211	231-312	13.811	23.344	18.716
F2Z6J5	138	63-211	231-312	10.535	22.033	18.408
F2Z6J5	U100-006	63-211	231-312	2.931	4.518	2.485
F2Z6J5	216	63-211	231-312	11.995	19.766	17.074
F2Z6J5	183	63-211	231-312	12.438	21.6	15.64
F2Z6J5	147	63-211	231-312	9.504	14.491	14.534
F2Z6J5	153	63-211	231-312	10.969	19.805	16.774
F2Z6J5	184	63-211	231-312	11.573	20.795	17.485
F2Z6J5	139	63-211	231-312	8.226	19.09	17.286
F2Z6J5	074	63-211	231-312	9.829	18.353	16.544
F2Z6J5	094	63-211	231-312	9.721	16.212	11.768
F2Z6J5	125	63-211	231-312	9.121	21.605	19.156
F2Z6J5	016	63-211	231-312	11.598	19.401	16.955
F2Z6J5	166	63-211	231-312	11.802	22.024	16.911
F2Z6J5	186	63-211	231-312	10.171	21.586	20.402
F2Z6J5	U10-001	63-211	231-312	6.259	15.241	15.506
F2Z6J5	218	63-211	231-312	12.875	22.394	19.454
F2Z6J5	067	63-211	231-312	10.53	21.403	19.483
F2Z6J5	120	63-211	231-312	7.086	17.799	19.417
F2Z6J5	009	63-211	231-312	14.057	24.447	20.072
F2Z6J5	192	63-211	231-312	12.228	20.869	16.858
F2Z6J5	063	63-211	231-312	13.602	22.095	19.246
F2Z6J5	U100-009	63-211	231-312	3.139	4.75	2.493
F2Z6J5	126	63-211	231-312	12.851	19.593	14.776
F2Z6J5	110	63-211	231-312	9.538	18.438	17.718
F2Z6J5	233	63-211	231-312	10.697	18.324	15.649
F2Z6J5	101	63-211	231-312	12.098	23.862	19.549
F2Z6J5	140	63-211	231-312	10.113	15.729	15.396
F2Z6J5	167	63-211	231-312	10.635	19.901	16.524
F2Z6J5	034	63-211	231-312	8.141	15.816	18.121
F2Z6J5	077	63-211	231-312	10.131	19.94	19.559
F2Z6J5	146	63-211	231-312	8.727	19.771	17.611
F2Z6J5	162	63-211	231-312	9.068	20.988	19.095
F2Z6J5	133	63-211	231-312	13.667	23.595	20.717
F2Z6J5	155	63-211	231-312	8.796	20.921	17.828
F2Z6J5	068	63-211	231-312	12.222	21.798	19.851
F2Z6J5	026	63-211	231-312	6.859	18.54	18.551
F2Z6J5	117	63-211	231-312	13.238	22.314	15.074
F2Z6J5	070	63-211	231-312	11.003	21.3	18.116
F2Z6J5	085	63-211	231-312	8.972	16.216	14.993
F2Z6J5	080	63-211	231-312	11.798	22.634	21.079
F2Z6J5	223	63-211	231-312	9.614	21.835	20.036
F2Z6J5	U100-002	63-211	231-312	3.757	5.46	2.461
F2Z6J5	041	63-211	231-312	9.17	22.06	17.821
F2Z6J5	142	63-211	231-312	11.848	20.093	18.491
F2Z6J5	134	63-211	231-312	7.062	17.577	16.725
F2Z6J5	113	63-211	231-312	10.929	21.913	18.321
F2Z6J5	023	63-211	231-312	11.395	23.338	18.565
F2Z6J5	188	63-211	231-312	12.017	24.532	19.44
F2Z6J5	157	63-211	231-312	13.349	23.1	18.45
F2Z6J5	100	63-211	231-312	11.455	21.762	18.431
F2Z6J5	047	63-211	231-312	11.009	21.276	19.977
F2Z6J5	090	63-211	231-312	11.295	20.71	15.773
F2Z6J5	069	63-211	231-312	13.539	22.129	19.125
F2Z6J5	119	63-211	231-312	12.849	23.002	17.887
F2Z6J5	035	63-211	231-312	12.371	23.422	18.716
F2Z6J5	204	63-211	231-312	12.044	24.046	19.583
F2Z6J5	106	63-211	231-312	11.855	22.777	20.618
F2Z6J5	065	63-211	231-312	5.658	10.161	8.668
F2Z6J5	116	63-211	231-312	11.372	18.481	15.269
F2Z6J5	011	63-211	231-312	8.089	17.356	19.255
F2Z6J5	028	63-211	231-312	10.39	20.62	18.839
F2Z6J5	087	63-211	231-312	10.244	18.228	16.074
F2Z6J5	130	63-211	231-312	10.847	19.403	17.598
F2Z6J5	209	63-211	231-312	11.13	21.249	16.647
F2Z6J5	143	63-211	231-312	10.378	20.901	16.447
F2Z6J5	206	63-211	231-312	13.313	22.573	18.796
F2Z6J5	217	63-211	231-312	11.318	21.788	17.056
F2Z6J5	111	63-211	231-312	10.369	18.252	13.157
